starttime,endtime,plant,airflow,leaf_area,gsw,gbw,gtw,Tleaf,Tair,pressure,vpd,RH,E,h2o_in,h2o_out,co2_flux,co2_in,co2_out,cos_flux,cos_in,cos_out,gsw_unc,h2o_out_unc,co2_out_unc,cos_out_unc,lru
2022-03-21 15:34:40,2022-03-21 15:41:13,sunflower_1,0.0003502715403459561,0.0009000000000000002,0.5452660408619251,2.440103329397316,0.4855326402387706,25.154277419354802,25.4410451612903,103117.32783870945,0.6129897769576536,79.52973641889291,0.002969886694871175,17.742909677419398,25.175709677419402,22.74984465251956,441.16955,382.7153,61.78635258420923,1098.7180759212454,939.1681893382863,0.0640767831979247,0.18823088642471267,0.12875745540442518,14.9262677149516,1.1067424638838224
2022-03-21 15:47:05,2022-03-21 15:53:36,sunflower_1,0.00035022170845552315,0.0009000000000000002,0.4576377767265696,2.440673700013711,0.4147421496150889,25.163298387096802,25.441108064516147,103101.68700275724,0.6831891942878343,77.43178180824731,0.002827612550814299,17.449627419354847,24.515374193548396,22.40091982975533,441.12925,383.56335,57.8558273592494,1076.2116479693223,926.7423326710147,0.06123885156208639,0.06636451612899917,0.1373228776359677,15.519122932452012,1.068954840484132
2022-03-21 15:57:32,2022-03-21 16:05:38,sunflower_1,0.0003502070641421226,0.0009000000000000002,0.4035391399764258,2.4398879019455353,0.36979746582869455,25.1219516129032,25.4427322580645,103092.37364516138,0.8262402424870552,72.83639287250467,0.0030556112369996,15.565622580645199,23.070393548387102,22.058122686107716,440.0322,383.34485,55.79133449011878,1078.7187449481103,934.5494121526787,0.07153248469256229,0.6593138907509818,0.11153879962695892,13.57717242744548,1.037493933965998
2022-03-22 15:06:43,2022-03-22 15:12:55,sunflower_2_leaf2,0.000357697825490196,0.0009000000000000002,0.9745469996749438,2.44161070763362,0.7998537485002124,26.65785317204305,27.05222397849465,103284.36232854554,0.4660821459466704,84.72580872970723,0.0037276796347756633,20.350413924731146,29.450822043010756,23.062487810074728,448.27075,390.24345,71.31701830277026,1169.0038697091272,988.2623791956732,0.06407860116890712,0.1232553763440496,0.09933564365322003,11.49500637582443,1.2210976144352597
2022-03-22 15:12:55,2022-03-22 15:22:56,sunflower_2_leaf2,0.00035765522061986083,0.0009000000000000002,0.9327783753266324,2.4407423160648696,0.7713795642973652,26.4773225806452,26.872706451612896,103241.98290322557,0.4819421372558126,84.13272698477849,0.003717149416568029,19.8684451612903,28.9495129032258,23.10277871540885,447.9684,389.8328,73.42884138546721,1179.1575877954235,993.0988154924236,0.06553251772576184,0.17170605314813736,0.13434058690093886,15.2414067725659,1.247637358907882
2022-03-22 15:22:56,2022-03-22 15:31:04,sunflower_2_leaf2,0.0003576178811827957,0.0009000000000000002,0.8433926496999727,2.441386928909578,0.7091112720361097,26.42727,26.819535483871004,103237.25759999969,0.5251217452096997,82.88813170103931,0.0037219823670082983,19.3291483870968,28.4316580645161,22.851544195659862,447.6172,390.1078,74.67174401032301,1188.607181344304,999.4078925813119,0.06331180748736438,0.11164453246034896,0.10657638059156804,14.048063421428768,1.2755062788748828
2022-03-22 15:31:04,2022-03-22 15:38:19,sunflower_2_leaf2,0.00035757445610373176,0.0009000000000000002,0.7702532895869675,2.440044409451412,0.6564907724675519,26.3999016129032,26.78305322580645,103224.34892528958,0.5537347593512496,82.09833365406944,0.003632697735799479,19.22047741935485,28.1057774193548,22.593759179113103,447.5235,390.65595,65.34299620714526,1176.122005272114,1010.3855301109571,0.06207150327393407,0.07558709677419984,0.4839400799571063,16.35065996232882,1.118195845769609
2022-03-22 15:38:19,2022-03-22 15:44:06,sunflower_2_leaf2,0.00035754593780418784,0.0009000000000000002,0.7372206231091195,2.440665370537229,0.6323582221338913,26.3822258064516,26.7594564516129,103236.05672265525,0.5679006395937294,81.70899773629694,0.0035886513515002096,19.15337096774195,27.9304870967742,22.40639087536466,447.237,390.83655,71.16330859505975,1170.3304887889708,989.9338600592328,0.060613552217379185,0.023245161290299517,0.12524127576623814,15.30537122664993,1.2539297761778248
2022-03-22 15:50:26,2022-03-22 16:04:00,sunflower_2_leaf2,0.00035737902228739004,0.0009000000000000002,0.7110188200043376,2.44052880188186,0.6129723260267644,26.197541935483898,26.707516129032303,103165.8099677417,0.7922908879035035,74.50956722292065,0.004849331478735136,13.514993548387102,25.4090677419355,21.957188439826094,444.82295,389.5274,67.26044534790155,1190.369335945795,1019.7312746865923,0.0665668383696142,0.23467345207944115,0.15125671540648164,18.921628381595326,1.1701331481410397
2022-03-22 16:04:00,2022-03-22 16:11:56,sunflower_2_leaf2,0.00035729984408602156,0.0009000000000000002,0.6059652676801355,2.4413754464276707,0.5331274902312498,26.19673811827955,26.68384666666665,103142.79542605703,0.8617652630841988,72.63881199403069,0.004585235658013591,13.482169892473099,24.742158548387103,21.668786494449492,444.69525,390.11390000000006,67.05394859687324,1202.5659104873164,1032.4167599673215,0.06310373480939113,0.12672854838709924,0.14218810721482672,18.60702531343965,1.1693005268684944
